,element number,,,,,,,,,model parameters used for each damage conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0.298095026,0,0.684470331,0.207645778,0.838011167,0,0,0,173.8068701,303.9198136,644.0894058,1115.448475,1178.200261,0.00524841,-0.041406635,0.022426963,-0.040696412,0.021211685,-0.04123725,0.00213798,-0.03998024,0.025193601,0.009640937,-0.005240443,0.017489146,-0.005259277,0.037034402,0.035364356,0.059287637,0.035697014,0.037287517,0.003393608,0.064184453,0.033202331,0.052702631,0.007167231,-0.039968636,0.00548773,-0.042668584,0.02048507,-0.026148063,0.006399703,-0.061855924,0.004662334,-0.02159957,-0.020907273,0.066515631,-0.018008599,0.029576199,0.036457317,0.012358226,-0.05382883,0.003300687,0.053584163,0.012673624,-0.049221769,-0.021334668,0.04127469
,0,0.866077943,0,0.680364097,0.385208422,0,0.214056078,0,0,152.6479263,269.1915519,551.9174172,1066.775663,1481.496903,-0.003439739,0.054134522,8.38E-05,0.053455374,-0.013950847,0.033458319,0.002576197,0.032280545,-0.016691083,0.010050118,0.007085337,0.04684414,0.00680449,0.038435199,0.005298862,0.048885217,0.006484008,0.041769288,0.002767365,-0.04853277,-0.012344959,-0.042888689,0.009848225,0.063062338,0.005346478,0.062301175,-0.007899706,-0.030200588,-0.016967603,0.053177078,-0.006720031,-0.056568838,-0.016349182,0.041131641,0.022573376,-0.045893116,0.093723443,-0.002320187,0.026297741,0.001021542,0.001330679,-0.00740059,-0.027532002,0.008595382,-0.04948765
,0,0.377732533,0,0.045830466,0.842170126,0,0,0.676446641,0,205.3596993,310.86667,488.7915579,941.9650895,1317.874825,-0.007596737,0.043994263,-0.019863996,0.042963248,-0.015225717,0.037242369,-0.015724268,0.035438736,-0.032781568,0.006242782,-0.030605446,0.031673453,-0.029589,0.012041969,0.056533635,0.038191283,0.057118834,0.002684934,-0.014420292,-0.051028564,-0.025835533,-0.045427928,-0.026258636,0.016107082,-0.033731881,0.01758214,-0.047342008,0.048598783,-0.007625779,-0.044345802,-0.005497099,0.069945172,0.015503367,-0.040488972,0.003226579,0.005883572,-0.029106035,-0.010805578,-0.050545929,-0.005042498,-0.018386436,0.020942119,0.01469762,-0.000129716,0.092640907
,0,0.098043903,0,0.94766498,0.676833409,0,0,0,0.265723959,100.0255437,353.0183786,565.5535991,984.6008424,1349.066723,0.001991472,-0.038611144,0.027448105,-0.0384052,0.038639594,-0.021050799,0.026799321,-0.020668536,0.03983124,-0.001847465,-0.005071302,-0.019480604,-0.004190698,-0.024794557,-0.058980143,-0.032837604,-0.057173796,-0.016608675,0.002930665,0.064819249,0.0046468,0.055624577,0.028291274,-0.032023718,0.008408018,-0.036594253,0.035150123,-0.008188669,0.012254616,0.059436769,0.008128494,-0.055724144,-0.0192777,0.056090431,-0.000418058,-0.035959455,0.11318237,0.001547404,0.01007588,0.000556663,-0.003768932,-0.001993585,-0.012340573,0.000970995,-0.023785714
,0,0.37203134,0,0.698017968,0,0.246973584,0.868655494,0,0,182.396026,379.2742401,661.2564731,691.9887009,1402.080551,0.006328757,-0.04325346,0.023062948,-0.0424548,0.026381142,-0.036081836,0.019139238,-0.024851922,0.030674195,0.009978695,0.014779371,0.027369655,0.013293398,0.03739831,0.040336927,0.043675442,0.030417147,0.034249685,-0.004411552,-0.046660883,-0.004070205,-0.037166749,-0.012921962,0.00791397,0.013747148,0.091345755,-0.031212527,-0.007637326,0.038441243,0.037048553,0.032283322,-0.026216925,-0.071819521,0.032569329,0.030943297,-0.01608845,-0.088190523,-0.01330826,0.003580424,-0.004911718,-0.030671416,0.022468448,0.047925163,-0.024312972,0.015727436
,0,0.627295979,0,0.100443279,0,0.917711259,0,0.468965244,0,150.8731542,332.0630019,512.7093534,921.6231804,1215.251653,0.002873322,-0.037973552,0.015014109,-0.037461086,0.005979957,-0.049844474,-0.02028493,-0.048987747,0.011193123,-0.017605506,0.01710582,-0.022032697,0.01631159,-0.035269988,-0.014559399,-0.063277097,-0.016623634,-0.046477579,0.00101079,0.05840466,0.048943195,0.051751421,0.000816694,-0.037619947,-0.003637377,-0.038793026,0.014539733,0.027511586,-0.014965132,0.049627884,-0.010655942,0.035913027,0.025672408,-0.060322838,0.024438951,-0.038430266,-0.042519737,-0.024225309,0.052971754,-0.007247005,-0.04815424,-0.007776498,0.04068925,0.029720292,-0.045281404
,0,0.449850501,0,0.698132257,0,0.199503123,0,0,0.910520584,124.3458605,315.18379,518.1316434,1010.309137,1455.338901,-0.002461831,0.035117161,-0.021025718,0.034791896,-0.01040425,0.048743322,-0.018913752,0.048085363,-0.012496567,0.012496865,-0.013615541,0.022357992,-0.013227974,0.049253779,0.035107334,0.028952246,0.03563825,0.050293157,0.001576563,-0.058857689,-0.038921032,-0.05179619,0.007967643,0.02748558,-0.04542819,0.028625014,0.003840835,-0.020236661,-0.034641844,0.029021315,-0.019568218,-0.041056259,0.017084334,0.063897644,0.036758945,-0.062374785,0.090697789,-0.00273396,0.028602818,-0.000140366,0.00522574,-0.000457208,-0.027053771,0.006489583,-0.053389353
,0,0.039432034,0,0.502973763,0,0,0.326135908,0.948485581,0,122.1080496,408.8514417,560.1546211,1075.64053,1219.511541,-0.002503787,0.030055866,-0.019888783,0.029782146,-0.007427924,0.046211883,-0.018445819,0.045334601,-0.049026734,-0.01902667,0.018083188,-0.025314732,0.017153518,-0.051154915,-0.04147458,-0.03497552,-0.042905503,-0.011813329,0.00532456,-0.060972846,-0.018252212,-0.052025415,0.01407674,0.011113691,-0.033247797,0.018387163,-0.058357911,-0.042853428,-0.0368541,-0.008978392,-0.019190136,-0.056290827,0.022606005,0.036978168,0.036372536,0.04560615,0.013883363,-0.003899622,-0.057093817,-0.00513982,0.023844761,0.035925839,-0.037605204,-0.029653943,0.074793592
,0,0.046446102,0,0.571364937,0,0,0.370612064,0,0.758110961,173.4970393,379.975704,672.5891937,1046.647073,1520.258731,0.005276376,-0.038046861,0.022527115,-0.037382933,0.017122743,-0.043679705,0.019441631,-0.041620341,0.02120178,-0.015025849,0.008691189,-0.020931956,0.008551482,-0.045026399,-0.041888794,-0.030876616,-0.041922279,-0.043775529,5.45E-05,-0.064635659,-0.031747347,-0.051757511,0.002502249,0.03166734,-0.037305926,0.036101368,-0.008301454,-0.02530813,-0.022460057,0.038230088,-0.01105405,-0.043224643,-0.000815774,0.062436844,0.041560103,-0.058168884,-0.091099078,-0.003324166,-0.023680645,-0.001673894,-0.006928945,0.010442324,0.022172204,-0.012814081,0.057699976
,0,0.99586614,0,0.107884377,0,0,0,0.631249661,0.412488229,31.87630951,269.5287783,517.8869011,1128.193914,1271.717748,8.70E-05,-0.05531615,-0.020205586,-0.055286335,0.000186215,-0.028086969,-0.020311765,-0.028055219,0.000426661,0.012523709,-0.001475332,0.047517684,-0.001266451,0.02545415,-0.027564295,0.04508714,-0.025506274,0.046156552,-0.018809468,0.042432734,0.00444994,0.038121254,-0.035622331,-0.057191282,-0.010679151,-0.05759226,-0.008706725,0.030376468,0.028502393,-0.047158736,0.011622518,0.038943517,0.003459787,-0.0446314,-0.028062835,0.071682914,-0.050906438,-0.010586178,-0.02310989,-0.004129439,-0.043332572,0.010462725,0.035641677,0.009871711,0.078961373
,0,0.818521336,0,0,0.195898737,0.695780568,0.291770596,0,0,169.8385096,346.3045006,515.3742762,1112.057999,1207.041052,0.003756816,-0.05072488,-0.000219792,-0.049919491,0.007429317,-0.039257311,-0.011241737,-0.037687521,0.010761753,0.01878711,0.000849561,0.045289265,0.000795357,0.035406401,0.000488565,0.051933133,0.0035332,0.042527026,0.005835163,-0.050770929,-0.029865853,-0.045415212,0.01109245,0.056437944,0.01840785,0.056646442,-0.000206866,-0.033863487,-0.023284878,0.060720708,-0.009164209,-0.043839367,-0.010515715,0.022321368,0.035940898,-0.051935098,0.036658752,-0.008085653,0.041942191,-0.005108693,0.032776103,0.022273504,-0.079429232,0.004948339,-0.024139993
,0,0.853434429,0,0,0.256158855,0.157145479,0,0.592722351,0,161.5157729,324.7007265,534.3865163,1127.640799,1298.002572,-0.003443003,0.0523387,0.003668457,0.051594256,-0.006823181,0.036964597,0.007134952,0.035961566,-0.014255224,0.015697414,0.008866321,0.048658529,0.008476188,0.029711526,-0.007983313,0.049832192,-0.006163146,0.047143376,-0.013169181,0.049219494,0.006889137,0.043738714,-0.023621835,-0.059020917,-0.010907041,-0.059735038,0.008435096,0.049065155,0.021842514,-0.0436945,0.00857089,0.05875608,0.006395511,-0.04560284,-0.022568847,0.029594451,-0.032539948,-0.000556331,-0.048681951,-0.001745036,-0.023021495,0.0133564,0.031501464,-0.003169793,0.086326335
,0,0.912323166,0,0,0.186809026,0.538511037,0,0,0.33901502,133.0744451,321.4654488,509.9282964,1098.746066,1307.268671,0.001973595,-0.053696283,-0.009910148,-0.053182391,0.003933555,-0.034452267,-0.014200443,-0.033819049,0.005778631,-0.017181246,-0.001368842,-0.049994398,-0.001409051,-0.032582405,0.013541981,-0.048206416,0.011168846,-0.040888253,-0.011321401,0.046339804,0.018323681,0.041710201,-0.02075721,-0.059344883,-0.016171682,-0.059353087,-0.010099332,0.040766271,0.025017914,-0.044613699,0.010870415,0.05098663,0.003533376,-0.048175203,-0.024724962,0.051690522,-0.028961948,0.011441769,-0.056887037,0.003883514,-0.018492262,-0.009501675,0.071318772,-0.011660362,0.039815035
,0,0.935476389,0,0,0.178900645,0,0.520375617,0.306707444,0,119.2469365,313.9901237,567.4465682,1050.427759,1464.483173,0.001487016,-0.055035989,-0.013881099,-0.054616767,0.002972929,-0.03190037,-0.015424498,-0.03087519,0.005002164,0.016948311,-0.001916002,0.048539166,-0.001705801,0.032226517,-0.015342875,0.047365441,-0.010173723,0.04439179,-0.011980312,0.046428437,0.008975223,0.040765095,-0.021250599,-0.061875957,-0.010396816,-0.061540741,0.00229815,0.03606284,0.018441275,-0.042505299,0.006781023,0.047423691,0.028106084,-0.038609287,-0.047395113,0.0455278,-0.056483762,-0.00561672,-0.026945646,-0.003932747,-0.0316003,0.02383929,0.042933471,-0.021249834,0.067579883
,0,0.083899793,0,0,0.484317678,0,0.954227014,0,0.68092944,174.7874168,401.176363,467.7006535,651.1321058,1051.043629,-0.005034712,0.039954037,-0.023469476,0.039224328,-0.009892959,0.055104657,-0.020364557,0.021109295,-0.013855139,-0.012125094,0.016913129,-0.026962005,0.015921656,-0.022408689,-0.026486778,-0.038473705,-0.079648178,-0.018502681,0.021061908,0.002046937,0.004779443,0.000990654,0.03850791,0.049512957,0.005551926,-0.071544104,0.046420426,0.00127725,0.063491868,0.029339556,0.052238172,0.001212484,-0.050251095,0.035841794,-0.006299208,0.010253986,-0.034767226,-0.011266666,0.042731464,-0.008482606,-0.045831161,0.036224007,0.053484386,-0.031070049,-0.047983548
,0,0.155331169,0,0,0.800162254,0,0,0.317383899,0.52367424,210.4748443,336.0237926,552.5216182,909.191558,1484.654231,-0.007837079,0.042128469,-0.02123688,0.041074441,-0.015329369,0.040584942,-0.016710026,0.038668832,-0.024049677,0.008736729,-0.03064377,0.029868919,-0.029441373,0.016446462,0.054966074,0.03732556,0.055711903,0.01246412,-0.018842481,-0.052931444,-0.019524373,-0.045566554,-0.032855868,0.017972702,-0.028529624,0.02030548,-0.04508591,0.036400551,-0.014988931,-0.052490196,-0.010169848,0.054196434,0.01580155,-0.052491401,0.004173899,0.041780499,-0.054109419,-0.008361095,-0.035565398,-0.001407886,-0.027144116,0.006856843,0.028685783,-0.000895181,0.083802346
,0,0.092174819,0,0,0,0.708725039,0.812556578,0.276168158,0,208.1465232,400.0832041,690.5464345,819.3494544,1195.288275,0.007218889,-0.040964554,0.020722347,-0.039933956,0.014123213,-0.047771418,0.004098706,-0.037569149,0.022078846,0.018701489,-0.007226571,0.02204579,-0.007044524,0.034819367,0.030541355,0.058442418,0.037060042,0.036798167,-0.006448183,-0.061102825,-0.019739444,-0.047966325,-0.009893577,0.021107271,-0.002725304,0.066126665,-0.0342286,-0.020297656,0.022567806,0.029352332,0.018709958,-0.032046092,-0.064951009,0.039770384,0.054627439,-0.024541396,0.035615493,0.006644658,0.053368957,0.002593861,0.031276035,-0.002372865,-0.06128883,0.021598687,-0.042306286
,0,0.813521817,0,0,0,0.155485617,0.265781309,0,0.547027863,170.5047858,344.9083424,536.104958,1089.575833,1539.731203,0.004023537,-0.050385122,0.001011777,-0.049577028,0.007953229,-0.039793208,-0.002904428,-0.038209904,0.011442072,-0.016972996,-0.010959822,-0.049455857,-0.010373304,-0.031924297,0.005252603,-0.051713953,0.002716717,-0.038773008,-0.014762223,0.048529851,0.017254151,0.043067051,-0.026669034,-0.057085908,0.00029345,-0.057116667,-0.015920129,0.036418395,0.028364552,-0.038076503,0.012624847,0.045804713,0.003419463,-0.053327289,-0.037679949,0.055591325,-0.050203661,0.004669911,-0.04539273,-0.001057667,-0.018782178,0.005884695,0.052356803,-0.012849749,0.062233732
,0,0.806012114,0,0,0,0.11744362,0,0.734893788,0.259921174,166.5644829,329.4151736,531.363192,1168.760157,1185.69184,0.004085076,-0.04816587,0.003548501,-0.047422422,0.008073736,-0.040883725,2.23E-05,-0.039763364,0.021352807,0.013590743,0.019104329,0.047779154,0.01814529,0.025634347,-0.006098133,0.050565543,-0.004866296,0.047811363,-0.019043405,0.049054755,0.006450769,0.0435657,-0.034126013,-0.054821614,-0.008073564,-0.056029406,0.004911567,0.041142431,0.026533852,-0.044681848,0.009544626,0.047878002,0.00534108,-0.049567675,-0.028628188,0.051677795,-0.038162013,-0.009208599,-0.036461832,-0.004965482,-0.036102773,0.015923593,0.027312125,0.007365187,0.088435437
,0,0.180954836,0,0,0,0,0.642241714,0.785861104,0.409645918,184.9645325,446.6551427,609.2394379,995.5204342,1165.324352,-0.005884263,0.036715007,-0.019615417,0.035976775,-0.011558569,0.04596691,-0.016092679,0.041903034,-0.033884598,0.021536553,-0.001327011,0.029602051,-0.001747169,0.039315183,0.035437529,0.043251357,0.0366105,0.035845799,0.008479539,-0.064371027,-0.017747179,-0.053815636,0.015078548,0.032135498,-0.020248929,0.04465972,-0.039268569,-0.022763325,-0.001620438,0.041684495,0.002066556,-0.032419748,-0.040029219,0.046036856,0.054714978,-0.056932619,0.046483248,0.023590093,0.022670995,0.010634804,0.047465233,-0.016191526,-0.024735538,-0.020222093,-0.078107802
,0,0,0.792324732,0.603424723,0.443926512,0.053928088,0,0,0,204.5622298,416.2765477,582.1422812,1121.279453,1141.356833,-0.008095198,0.045472748,-0.023686523,0.040547947,-0.027516144,0.030841793,-0.019874161,0.029091247,-0.032897128,-0.010524317,-0.005907623,-0.025268119,-0.000562617,-0.032081078,-0.048687853,-0.042137488,-0.047504206,-0.025832987,-0.005867164,-0.088319943,-0.013062068,-0.028283931,-0.015511872,0.038300994,-0.010400882,0.041011484,-0.027800484,-0.000410382,-0.064587842,0.00496978,0.082821875,-0.001451435,-0.017063073,0.013241334,-0.017134528,0.015105979,-0.037097992,0.008529329,0.054264707,-0.004782548,-0.055427914,-0.016290324,0.052113141,0.012037517,-0.035666608
,0,0,0.162394917,0.527282183,0.31911649,0,0.868647561,0,0,204.7439833,429.247067,640.976479,749.335524,1360.775102,0.007949198,-0.042756558,0.024279184,-0.041559285,0.023967866,-0.038417274,0.020528226,-0.023912929,0.029404233,-0.013218549,-0.003508814,-0.024596194,-0.002283652,-0.035994432,-0.049938153,-0.040677254,-0.038414298,-0.030693462,0.01023489,0.044564435,-0.004120365,0.034056977,0.024791172,0.002240044,-0.011223828,-0.08642557,0.039966011,0.006158429,-0.049998225,-0.032740717,-0.037650061,0.016034458,0.068578409,-0.036159418,-0.029424167,0.00569579,0.06125511,0.010809626,-0.037083079,0.005601311,0.045468209,-0.03364198,-0.043378842,0.042242795,0.008345952
,0,0,0.074369706,0.552413879,0.878515437,0,0,0.467904138,0,199.2578646,287.134602,533.4767449,996.1363733,1429.680156,-0.007740596,0.046560772,-0.028110252,0.0455049,-0.024218808,0.023367142,-0.025056598,0.021694333,-0.033428209,0.001095145,-0.023297118,0.024392343,-0.022736729,0.00301496,0.065039843,0.031474393,0.064744032,-0.006741563,-0.015492601,-0.051397769,-0.01419792,-0.043904294,-0.040998204,0.005145583,-0.028067718,0.008679621,-0.045915,0.034768658,-0.020842121,-0.051949382,-0.012288922,0.062592594,0.022209704,-0.048697062,0.00764095,0.009739437,-0.0590091,-0.013574439,-0.044233727,-0.002858568,-0.01343871,0.014984966,0.020130658,-0.001881487,0.078485293
,0,0,0.409966878,0.63304745,0.23538657,0,0,0,0.767689453,168.9491901,364.6450094,655.0649516,996.1564587,1502.737058,-0.005065587,0.038391582,-0.023082435,0.037322404,-0.018352863,0.042397446,-0.020203874,0.04117438,-0.022215588,0.013163506,-0.010499036,0.020158874,-0.010131122,0.044046262,0.044545471,0.029591882,0.044489284,0.042340578,-0.002424265,-0.071321308,-0.027313323,-0.048654075,-0.004358091,0.031715697,-0.033128459,0.034955569,-0.014694524,-0.023452707,-0.019611731,0.043714225,-0.005651345,-0.046868861,0.00636066,0.06543696,0.024948286,-0.057836075,0.09509673,0.004986802,0.022634871,-0.002170042,0.003905549,-0.001978751,-0.018366473,0.00404274,-0.056811366
,0,0,0.484943614,0.200525249,0,0.921929752,0.570436,0,0,158.9741482,329.0748138,698.6500571,1032.427324,1142.183193,-0.003225763,0.03502985,-0.020329086,0.033989089,-0.007127884,0.052042704,0.021270378,0.049816585,-0.010209705,-0.01721362,0.023381778,-0.018251031,0.021283426,-0.036688344,-0.017424678,-0.062592832,-0.022425015,-0.042044846,-0.00684571,-0.074689497,-0.029668519,-0.044051546,-0.010884904,0.031993823,-0.007718413,0.043473695,-0.025411166,-0.037210682,0.002222897,-0.012291875,0.006886461,-0.047306895,-0.046097533,0.075620782,0.017851956,-0.010075879,0.002064761,0.004641561,-0.074950162,-0.003121942,0.010513082,0.0158584,0.014403127,-0.05286554,0.046885555
,0,0,0.511306112,0.05517583,0,0.38010977,0,0.869533569,0,170.5757983,442.2378387,591.6668685,1036.347731,1280.391038,-0.004970644,0.034288016,-0.019875491,0.03307718,-0.010062963,0.045678417,-0.015115883,0.044490658,-0.041708635,-0.02103281,0.005926042,-0.025367102,0.005967933,-0.039519217,-0.038402642,-0.047575747,-0.038951246,-0.030133045,-0.00980795,0.071017134,0.012768276,0.048579921,-0.017778615,-0.028021117,0.02503975,-0.03255846,0.04920334,-0.044422027,-0.04265272,-0.020075201,-0.004395469,-0.054136756,0.016133303,0.042941664,0.022154048,0.046589016,0.022835304,0.006686828,-0.065102296,-0.007084508,0.027980705,0.020830577,-0.034537089,-0.019255972,0.071282431
,0,0,0.438241327,0.775303172,0,0.010749112,0,0,0.65508994,163.9395721,363.6132607,678.2471715,1092.826109,1447.608531,-0.00512496,0.039828955,-0.024865133,0.038767453,-0.02700881,0.034504765,-0.022459319,0.033379936,-0.030543762,-0.008936181,-0.000972845,-0.017458579,2.19E-05,-0.042269493,-0.048509094,-0.029166379,-0.04743942,-0.037894319,0.000924079,0.072169961,0.028584621,0.046672887,-0.00053228,-0.035301296,0.031390855,-0.038104725,0.012419315,-0.022928236,-0.027183309,0.041783845,-0.002317006,-0.046423615,0.00224494,0.066197064,0.027814607,-0.05516619,0.103705931,-0.001407459,0.018618963,0.00141384,-0.002612853,-0.002953809,-0.011060656,0.005381644,-0.046863901
,0,0,0.80351451,0.713484189,0,0,0.475362915,0.04035788,0,188.090545,421.3652595,617.2273232,1089.785885,1202.918037,-0.006909316,0.043982388,-0.024363197,0.039717147,-0.029910437,0.030075109,-0.021444264,0.027272988,-0.034616043,-0.009750765,-0.01977641,-0.023376263,-0.008488766,-0.036781769,-0.043991205,-0.039948718,-0.040289628,-0.030180742,0.001436016,0.092624209,0.014934917,0.019308252,0.003326925,-0.042222761,0.006770617,-0.046592672,0.019362967,-0.019561925,-0.035155797,0.040101875,0.05396162,-0.037805423,-0.034933997,0.046637134,0.013374919,-0.01643191,0.019283688,-0.046084866,-0.021985587,0.064485133,0.025670446,0.013842071,-0.026986508,-0.05559207,0.039164151
,0,0,0.679458105,0.235640957,0,0,0.811518764,0,0.353271359,214.3139008,446.9701043,655.6253263,819.1233884,1286.002549,0.008321266,-0.043666903,0.021943978,-0.040148789,0.018698895,-0.042489905,0.017401936,-0.03146508,0.024795676,-0.018869681,-0.001532769,-0.02577787,0.000847595,-0.039118358,-0.040857563,-0.041076029,-0.038620955,-0.03639371,-0.004168867,-0.079658756,-0.016997753,-0.033987756,-0.007104783,0.029759357,-0.01176827,0.059018334,-0.023602914,-0.016738684,0.019698523,0.032606316,0.010026145,-0.029697469,-0.056997486,0.04049425,0.065980579,-0.030741256,0.024872255,0.070260918,-0.019864983,-0.060849759,0.024303164,-0.017077722,-0.032791229,0.04199899,0.000229428
